run_key,scenario,family,model,axis,bin,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours,n_bt
regshift_ood_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p95_p98,4,0.1796652706289095,0.2053438421449948,0.08179658074777785,0.08279962068498029,1.0,3
regshift_ood_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p98_p100,2,0.19588205732546923,0.19588205732546923,0.07668274183927146,0.07668274183927146,2.5,2
regshift_ood_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,76,0.1797404076005939,0.17834922810963785,0.08751316203183111,0.05811620488755553,3.15625,64
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak,p00_p90,68,0.2168211281862617,0.19803336499553315,0.10561846079984771,0.0754287805885073,5.5344827586206895,58
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak,p90_p95,2,0.2147610702645284,0.2147610702645284,0.04523794935893017,0.04523794935893017,1.5,2
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak,p95_p98,4,0.20194719732078376,0.216910499607695,0.0964712135719606,0.09359746332738136,4.666666666666667,3
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak,p98_p100,2,0.21304650223679264,0.21304650223679264,0.10477553806910411,0.10477553806910411,14.5,2
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak_time,p98_p100,76,0.21588474540725752,0.2001910209933392,0.10352588373070466,0.0754287805885073,5.6461538461538465,65
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p00_p90,68,0.21609743142905974,0.20526516216798196,0.1075814807412769,0.07533241836027818,6.586206896551724,58
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p90_p95,2,0.20125471221832836,0.20125471221832836,0.04133319530324852,0.04133319530324852,1.5,2
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p95_p98,4,0.21509256182625994,0.21670820162272136,0.10237073678006331,0.09993940428232677,3.6666666666666665,3
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p98_p100,2,0.21344580856327708,0.21344580856327708,0.09659613590163277,0.09659613590163277,15.0,2
regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,76,0.21558416613216203,0.20526516216798196,0.10527476710443218,0.07505564863257747,6.553846153846154,65
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak,p00_p90,68,0.21258600078104206,0.20885242725332265,0.11114061719344126,0.07030705693216331,4.5,58
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak,p90_p95,2,0.17311965455826545,0.17311965455826545,0.0414314159937259,0.0414314159937259,0.0,2
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak,p95_p98,4,0.2039813950920797,0.2259935821832867,0.12260264246335638,0.1131343809346039,2.6666666666666665,3
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak,p98_p100,2,0.20986844541214372,0.20986844541214372,0.088933050812839,0.088933050812839,13.5,2
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak_time,p98_p100,76,0.21102302412394733,0.20885242725332265,0.10932501937658634,0.07030705693216331,4.553846153846154,65
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p00_p90,68,0.21004929575027156,0.20145730227584635,0.10641846847591406,0.07395403605985329,5.448275862068965,58
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p90_p95,2,0.1372940544278053,0.1372940544278053,0.029385547063259784,0.029385547063259784,0.0,2
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p95_p98,4,0.19576633305943372,0.20831926063873907,0.09545898269749399,0.0947899651335215,1.3333333333333333,3
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak,p98_p100,2,0.1945338791887448,0.1945338791887448,0.11200398762141861,0.11200398762141861,1.5,2
regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,76,0.20697464882222766,0.20145730227584635,0.10396145863844064,0.07441733101617606,4.969230769230769,65
